	sample	All	nonsynonmous	TMB_All	TMB_nonsynonmous
305	TCGA-D8-A1JI-01A-11D-A13L-09	41.0	21.0	0.6781683691256539	0.34735453052777393
306	TCGA-D8-A1JJ-01A-31D-A14K-09	83.0	52.0	1.372877430181202	0.8601159803544879
307	TCGA-D8-A1JK-01A-11D-A13L-09	245.0	161.0	4.05246952282403	2.663051400712934
308	TCGA-D8-A1JL-01A-11D-A13L-09	139.0	87.0	2.2991561782552656	1.4390401979007779
309	TCGA-D8-A1JM-01A-11D-A13L-09	46.0	28.0	0.7608718287751239	0.4631393740370319
310	TCGA-D8-A1JN-01A-11D-A13L-09	200.0	112.0	3.3081383859787996	1.8525574961481277
311	TCGA-D8-A1JP-01A-11D-A13L-09	138.0	96.0	2.282615486325372	1.5879064252698238
312	TCGA-D8-A1JS-01A-11D-A13L-09	26.0	16.0	0.43005799017724394	0.264651070878304
313	TCGA-D8-A1JT-01A-31D-A13L-09	41.0	23.0	0.6781683691256539	0.38043591438756197
314	TCGA-D8-A1JU-01A-11D-A13L-09	17.0	9.0	0.28119176280819796	0.14886622736904598
315	TCGA-D8-A1X5-01A-11D-A14G-09	63.0	41.0	1.0420635915833218	0.6781683691256539
316	TCGA-D8-A1X6-01A-11D-A14K-09	41.0	30.0	0.6781683691256539	0.4962207578968199
317	TCGA-D8-A1X7-01A-11D-A14K-09	30.0	22.0	0.4962207578968199	0.3638952224576679
318	TCGA-D8-A1X9-01A-12D-A159-09	109.0	83.0	1.8029354203584458	1.372877430181202
319	TCGA-D8-A1XA-01A-11D-A14G-09	29.0	21.0	0.4796800659669259	0.34735453052777393
320	TCGA-D8-A1XB-01A-11D-A14G-09	42.0	31.0	0.6947090610555479	0.5127614498267139
321	TCGA-D8-A1XC-01A-11D-A14G-09	33.0	25.0	0.5458428336865019	0.41351729824734995
322	TCGA-D8-A1XF-01A-11D-A14G-09	60.0	34.0	0.9924415157936398	0.5623835256163959
323	TCGA-D8-A1XG-01A-11D-A14G-09	30.0	21.0	0.4962207578968199	0.34735453052777393
324	TCGA-D8-A1XK-01A-21D-A14K-09	1279.0	829.0	21.155544978334422	13.712233609882125
325	TCGA-D8-A1XL-01A-11D-A14K-09	113.0	85.0	1.8690981880780217	1.4059588140409898
326	TCGA-D8-A1XM-01A-21D-A14K-09	63.0	41.0	1.0420635915833218	0.6781683691256539
327	TCGA-D8-A1XO-01A-11D-A14K-09	26.0	13.0	0.43005799017724394	0.21502899508862197
328	TCGA-D8-A1XQ-01A-11D-A14K-09	1062.0	690.0	17.566214829547427	11.413077431626858
329	TCGA-D8-A1XR-01A-11D-A14K-09	27.0	21.0	0.44659868210713793	0.34735453052777393
330	TCGA-D8-A1XT-01A-11D-A14K-09	36.0	27.0	0.5954649094761839	0.44659868210713793
331	TCGA-D8-A1XU-01A-11D-A14K-09	29.0	18.0	0.4796800659669259	0.29773245473809196
332	TCGA-D8-A1XV-01A-11D-A14K-09	33.0	22.0	0.5458428336865019	0.3638952224576679
333	TCGA-D8-A1XW-01A-11D-A14K-09	122.0	78.0	2.0179644154470675	1.2901739705317319
334	TCGA-D8-A1XY-01A-11D-A14K-09	53.0	34.0	0.8766566722843818	0.5623835256163959
